Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
1,"D. Mikloš, J. Miklovič, V. Mrázová, J. Moncol, P. Segľa","Bis(chloro-acetato)-κ2 O,O′;κO-methanol- κO-bis-(2-methyl-furo[3,2-c]pyridine-κN)copper(II)",2008,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43149108810&doi=10.1107%2fS1600536808008404&partnerID=40&md5=afdcbb1bd9acf07700aebc61e686e714","",249,"2016-12-21","Article","10.1107/S1600536808008404","","",64,5,0,0,1
46,"M. Kirchner, R. Húšková, E. Matisová, J. Mocák","Fast gas chromatography for pesticide residues analysis using analyte protectants",2008,"Journal of Chromatography A","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40649116416&doi=10.1016%2fj.chroma.2007.08.089&partnerID=40&md5=3a9c859d3219e15bf8afe5ceff0ae088","",250,"2016-12-21","Article","10.1016/j.chroma.2007.08.089","","",1186,1,271,280,46
4,"D. Kružlicová, J. Mocák, J. Hrivňák","Classification of wine varieties using multivariate analysis of data obtained by gas chromatography with microcolumn extraction",2008,"Journal of Food and Nutrition Research","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41149098644&partnerID=40&md5=a4f897145d5c34a4e8d16637565b04d1","",251,"2016-12-21","Article","","","",47,1,37,44,4
5,"K. Szárazová, A. Fargašová, E. Hiller, Z. Velická, J. Pastierová","Phytotoxic effects and translocation of Cr and Ni in washing wastewaters from a cutlery production line to mustard (Sinapis alba L.) seedlings",2008,"Fresenius Environmental Bulletin","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40649100974&partnerID=40&md5=fb1e3da91797d9aab3dcd1e56a979114","",252,"2016-12-21","Article","","","",17,1,58,65,5
2,"J. Miklovič, J. Moncol, D. Mikloš, P. Segľa, M. Koman","Trans-Tetraaquabis[3-(3-pyridyl)acrylato-κN]cobalt(II)",2008,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949102312&doi=10.1107%2fS1600536808002559&partnerID=40&md5=651b778714336f25c719d388ee1a783c","",253,"2016-12-21","Article","10.1107/S1600536808002559","","",64,2,0,0,2
36,"P. Baran, R. Boča, I. Chakraborty, J. Giapintzakis, R. Herchel, Q. Huang, J.E. McGrady, R.G. Raptis, Y. Sanakis, A. Simopoulos","Synthesis, characterization, and study of octanuclear iron-oxo clusters containing a redox-active Fe<inf>4</inf>O<inf>4</inf>-cubane core",2008,"Inorganic Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949176701&doi=10.1021%2fic7020337&partnerID=40&md5=d30b95ec334829dd423678f6cb3fc6fb","",254,"2016-12-21","Article","10.1021/ic7020337","","",47,2,645,655,36
14,"M. Pipíška, M. Horník, L. Vrtoch, J. Augustín, J. Lesný","Biosorption of Zn and Co ions by Evernia prunastri from single and binary metal solutions",2008,"Chemistry and Ecology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45749095437&doi=10.1080%2f02757540802069498&partnerID=40&md5=4ba2aa2264164c6cc8ff726ae0ed9ba4","",255,"2016-12-21","Article","10.1080/02757540802069498","","",24,3,181,190,14
4,"R. Boča, J. Titiš","Magnetostructural d-correlation for zero-field splitting in nickel(II) complexes",2008,"Coordination Chemistry Research Progress","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892030219&partnerID=40&md5=2a4c2721d481d061197697645384191c","",256,"2016-12-21","Book Chapter","","","",0,0,247,306,4
36,"D. Piñero, P. Baran, R. Boca, R. Herchel, M. Klein, R.G. Raptis, F. Renz, Y. Sanakis","A pyrazolate-supported Fe<inf>3</inf>(μ<inf>3</inf>-O) core: Structural, spectroscopic, electrochemical, and magnetic study",2007,"Inorganic Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149083562&doi=10.1021%2fic0701460&partnerID=40&md5=7711ad217f5b55b1a209a74d87d93609","",257,"2016-12-21","Article","10.1021/ic0701460","","",46,26,10981,10989,36
0,"M. Gudába, S. Horal, L. Izakovic, M. Kalinová, V. Snášel","Geometrical approach for modeling semantics in linguistics",2007,"CEUR Workshop Proceedings","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873378863&partnerID=40&md5=83b3c8d461f3f31a96444d26bbafe43f","",258,"2016-12-21","Conference Paper","","","",256,0,0,0,0
0,"M. Martin, J. Štefan","Amylolytic enzymes: Types, structures and specificities",2007,"Industrial Enzymes: Structure, Function and Applications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892271109&doi=10.1007%2f1-4020-5377-0_1&partnerID=40&md5=aa8fcbb6066ec320eee3fd2c4dcfffe8","",259,"2016-12-21","Book Chapter","10.1007/1-4020-5377-0_1","","",0,0,3,18,0
0,"J. Mocak, Rievaj Janiga, Bustin M., D.","Signal improvement using fractional differentiation or integration",2007,"6th International Conference on Measurement, MEASUREMENT 2007 - Proceedings","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872940480&partnerID=40&md5=d0dbd9a1b7e568a0203f5801c5939026","",260,"2016-12-21","Conference Paper","","","",0,0,51,54,0
0,"T. Ágošton, C. Csuprai, J. Onderik, R. Ďurikovič","Design of modular rendering pipeline",2007,"CIT 2007: 7th IEEE International Conference on Computer and Information Technology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049169079&doi=10.1109%2fCIT.2007.4385102&partnerID=40&md5=eac4966ce7e8554a85204cec1f4865ea","",261,"2016-12-21","Conference Paper","10.1109/CIT.2007.4385102","","",0,0,322,327,0
0,"I. Janiga, J. Mocak, I. Garaj","The link between the IUPAC detection limit and minimum detectable concentration",2007,"6th International Conference on Measurement, MEASUREMENT 2007 - Proceedings","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872936096&partnerID=40&md5=db691633c5b4b8a43ee89c4cbe140862","",262,"2016-12-21","Conference Paper","","","",0,0,94,97,0
0,"D. Kavková, E. Varmusová, I. Tudík, J. Mocák, B. Balla","Diagnostic value of a linear combination of CYFRA 21-1 and carcinoembryonic antigen in malignant pleural effusions [Využitie multikomponentu nádorových markerov na zlepšenie ich diagnostickej výt'ažnosti v diferenciálnej diagnostike malígnych pleurálnych výpotkov]",2007,"Studia Pneumologica et Phthiseologica","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36349020213&partnerID=40&md5=5f6af51e85d7e45e9ef6ec4774bab1ac","",263,"2016-12-21","Article","","","",67,5,199,203,0
5,"V. Vrábel, Š. Ľvorc, I. Bradiaková, J. Kožíšek, A. Krutošíková","2-[3-(Trifluoro-meth-yl)phen-yl]furo[2,3-c]pyridine",2007,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849083116&doi=10.1107%2fS1600536807054062&partnerID=40&md5=05249b6702ee55be965c7e0a7328ea6b","",264,"2016-12-21","Article","10.1107/S1600536807054062","","",63,12,0,0,5
10,"R. Ďurikovič, T. Ágošton","Prediction of optical properties of paints",2007,"Central European Journal of Physics","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347378732&doi=10.2478%2fs11534-007-0025-6&partnerID=40&md5=9f40bf56784cbfbdfc6c7e0dfe8b64bc","",265,"2016-12-21","Article","10.2478/s11534-007-0025-6","","",5,3,416,427,10
8,"V. Vrábel, S. Lvorc, N. Juristová, J. Miklovič, J. Kozíšek","Bis(1-benzofuro[3,2-c]pyridine-kN)dichloridocobalt(II)",2007,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548407299&doi=10.1107%2fS160053680704161X&partnerID=40&md5=48a6a3f25b3332bda2bd7c4df10994f6","",266,"2016-12-21","Article","10.1107/S160053680704161X","","",63,9,0,0,8
26,"A. Gajdošová, Z. Petruláková, M. Havrlentová, V. Červená, B. Hozová, E. Šturdík, G. Kogan","The content of water-soluble and water-insoluble β-d-glucans in selected oats and barley varieties",2007,"Carbohydrate Polymers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447619355&doi=10.1016%2fj.carbpol.2007.03.001&partnerID=40&md5=65d0f854df3486b39ad53f693ce758ec","",267,"2016-12-21","Article","10.1016/j.carbpol.2007.03.001","","",70,1,46,52,26
8,"V. Vrábel, Ľ. Švorc, N. Juristová, J. Miklovič, J. Kožíšek","Tetra -μ Acetato-bis-[(benzofuro[3,2-c]pyridine)copper(II)]",2007,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547754598&doi=10.1107%2fS1600536807032242&partnerID=40&md5=f38ada953db5166a4f945412b67b47b1","",268,"2016-12-21","Article","10.1107/S1600536807032242","","",63,8,0,0,8
3,"K. Svetková, A. Fargašová","Phytotoxicity of washing wastewaters from a cutlery production line",2007,"Bulletin of Environmental Contamination and Toxicology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548126119&doi=10.1007%2fs00128-007-9143-5&partnerID=40&md5=5edd6dc16addf8b25dfe15a07c265e3c","",269,"2016-12-21","Article","10.1007/s00128-007-9143-5","","",79,1,109,113,3
4,"K. Valachová, V. Horváthová","Starch degradation by glucoamylase Glm from Saccharomycopsis fibuligera IFO 0111 in the presence and absence of a commercial pullulanase",2007,"Chemistry and Biodiversity","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250689515&doi=10.1002%2fcbdv.200790074&partnerID=40&md5=c6ba8f737afe47ac10403853f51b9304","",270,"2016-12-21","Article","10.1002/cbdv.200790074","","",4,5,874,880,4
16,"M. Pipíška, M. Horník, L. Vrtoch, J. Augustín, J. Lesný","Biosorption of Co2+ ions by lichen Hypogymnia physodes from aqueous solutions",2007,"Biologia","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45749114329&doi=10.2478%2fs11756-007-0047-y&partnerID=40&md5=f55ad9221dc5e4754f1ec38caccc9e5b","",271,"2016-12-21","Article","10.2478/s11756-007-0047-y","","",62,3,276,282,16
4,"M. Valachová, M. Múčková, M. Šturdíková","Metabolites of endophytic microorganisms as bioactive compounds [Metabolity endofytických mikroorganizmov ako biologicky účinné látky]",2007,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250018000&partnerID=40&md5=0b565d96969ce6f859602386b17f933c","",272,"2016-12-21","Review","","","",101,6,486,494,4
3,"M. Horník, M. Pipíška, J. Augustín, J. Lesný, Z. Barátová","Distribution of 137Cs and 60Co in fresh water plants",2007,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249037673&doi=10.1556%2fCRC.35.2007.2.78&partnerID=40&md5=e35d5346ab4848b1c4ca891bc9e9bc25","",273,"2016-12-21","Conference Paper","10.1556/CRC.35.2007.2.78","","",35,2,477,480,3
2,"M. Pipiška, L. Vrtoch, M. Horník, J. Augustín, J. Lesný","Uptake of 137Cs and 60Co by bryophytes and lichens",2007,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249035425&doi=10.1556%2fCRC.35.2007.2.191&partnerID=40&md5=7c6973aa809d6eb75d665798148c61b0","",274,"2016-12-21","Conference Paper","10.1556/CRC.35.2007.2.191","","",35,2,929,932,2
3,"M. Horník, M. Pipíška, J. Augustín, J. Lesný, M. Kočiová","Distribution of 137Cs and 60Co in components of fresh water system",2007,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249020128&doi=10.1556%2fCRC.35.2007.2.77&partnerID=40&md5=1746e68e9c3b9e795aa6fae3cfcf0c3f","",275,"2016-12-21","Conference Paper","10.1556/CRC.35.2007.2.77","","",35,2,473,476,3
4,"M. Barkóczi, P. Szakál, R. Schmidt, J. Lesny, D. Beke","Beneficial and harmful effects of using vinasse",2007,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249073064&doi=10.1556%2fCRC.35.2007.2.14&partnerID=40&md5=964635d6a553b0f0e777a07a2c6dd04a","",276,"2016-12-21","Conference Paper","10.1556/CRC.35.2007.2.14","","",35,2,221,224,4
5,"P. Szakál, R. Schmidt, J. Lesny, R. Kalocsai, M. Barkóczi","Quality parameters of wheat. Bio ethanol versus bread?",2007,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249033002&doi=10.1556%2fCRC.35.2007.2.243&partnerID=40&md5=b18380f840586e77021c8ca3ba5b74fa","",277,"2016-12-21","Conference Paper","10.1556/CRC.35.2007.2.243","","",35,2,1137,1140,5
8,"K. Šnuderl, M. Simonič, J. Mocak, D. Brodnjak-Vončina","Multivariate data analysis of natural mineral waters",2007,"Acta Chimica Slovenica","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247594396&partnerID=40&md5=0aaafc8980c9deb160b688e42856d282","",278,"2016-12-21","Conference Paper","","","",54,1,33,39,8
1,"P. Múdry, J. Kraic","Inter- and intra-population variation of local maize (Zea mays L.) populations from Slovakia and Czech Republic",2007,"Czech Journal of Genetics and Plant Breeding","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247601435&partnerID=40&md5=1b746ca6e2d54878ccc6247b437c6602","",279,"2016-12-21","Article","","","",43,1,7,15,1
29,"J. Titiš, R. Boča, L. Dlháň, T. Ďurčeková, H. Fuess, R. Ivaniková, V. Mrázová, B. Papánková, I. Svoboda","Magnetostructural correlations in heteroleptic nickel(II) complexes",2007,"Polyhedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147126945&doi=10.1016%2fj.poly.2006.11.054&partnerID=40&md5=60650dbcd42a321508c23897e54b5df9","",280,"2016-12-21","Article","10.1016/j.poly.2006.11.054","","",26,7,1523,1530,29
5,"L. Chriastel, Y. Kawase, H. Znad","Hydrodynamic modelling of internal loop airlift reactor applying drift-flux model in bubbly flow regime",2007,"Canadian Journal of Chemical Engineering","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37249047473&partnerID=40&md5=85adf1ea28000028270ca354f19c902a","",281,"2016-12-21","Article","","","",85,2,226,232,5
7,"R. Herchel, R. Boča, M. Gembický, K. Falk, H. Fuess, W. Haase, I. Svoboda","Magnetic properties of a manganese(II) trinuclear complex involving a tridentate Schiff-base ligand",2007,"Inorganic Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947426761&doi=10.1021%2fic061717b&partnerID=40&md5=11b1988a9ca1d9ab4106cb7bf8b3a00c","",282,"2016-12-21","Article","10.1021/ic061717b","","",46,5,1544,1546,7
36,"R. Ivaniková, R. Boča, L. Dlháň, H. Fuess, A. Mašlejová, V. Mrázová, I. Svoboda, J. Titiš","Heteroleptic nickel(II) complexes formed from N-donor bases, carboxylic acids and water: Magnetostructural correlations",2006,"Polyhedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750817101&doi=10.1016%2fj.poly.2006.05.040&partnerID=40&md5=0ed77c6961f1aa4a0375f7ce209ecfae","",283,"2016-12-21","Article","10.1016/j.poly.2006.05.040","","",25,17,3261,3268,36
9,"D. Mikulíková, J. Kraic","Natural sources of health-promoting starch",2006,"Journal of Food and Nutrition Research","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349194193&partnerID=40&md5=f6afaf9713b91abd1c2b03650c7d9aa4","",284,"2016-12-21","Article","","","",45,2,69,76,9
1,"R. Ďurikovič, R. Kimura","GPU rendering of the thin film on paints with full spectrum",2006,"Proceedings of the International Conference on Information Visualisation","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348864523&doi=10.1109%2fIV.2006.59&partnerID=40&md5=099e19f80b449328ff78eafbcf4d77e0","",285,"2016-12-21","Conference Paper","10.1109/IV.2006.59","","",0,0,751,756,1
0,"R. Ďurikovič, K. Numata","Preserving the volume of fluid using multi-phase flow approach",2006,"Proceedings of the International Conference on Information Visualisation","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149111728&doi=10.1109%2fIV.2006.87&partnerID=40&md5=64925d0b435e19f2ff635f109a3f4994","",286,"2016-12-21","Conference Paper","10.1109/IV.2006.87","","",0,0,757,760,0
21,"A. Jedinák, M. Mučková, D. Košt'álová, T. Maliar, I. Mašterová","Antiprotease and antimetastatic activity of ursolic acid isolated from Salvia officinalis",2006,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846554357&partnerID=40&md5=00d87926558751dd7bb8dd4bd4aff92b","",287,"2016-12-21","Article","","","",61,11,777,782,21
1,"S. Firáková, A. Jedinák, T. Maliar, E. Šturdík","Quantitative relationships between structure and ability of flavonoids to reduce ferric complex [Kvantitatívne vzťahy medzi štruktúrou a schopnosťou flavonoidov redukovať železitý komplex]",2006,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751008028&partnerID=40&md5=0efbc7a4680e9db71581d5fcad36aad2","",288,"2016-12-21","Article","","","",100,11,980,986,1
9,"V. Horváthová, A. Godány, E. Šturdík, S. Janeček","α-Amylase from Thermococcus hydrothermalis: Re-cloning aimed at the improved expression and hydrolysis of corn starch",2006,"Enzyme and Microbial Technology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747366715&doi=10.1016%2fj.enzmictec.2006.03.016&partnerID=40&md5=f7f5c5ec79193c2f23d7da20d05f458e","",289,"2016-12-21","Article","10.1016/j.enzmictec.2006.03.016","","",39,6,1300,1305,9
5,"M. Búdová, K. Fojtíková, J. Miklovič, V. Mrázová, B. Horváth, A. Krutošíková","Synthesis and reactions of 2- and 4-substituted furo[3,2-c]pyridines",2006,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747086107&doi=10.2478%2fs11696-006-0041-9&partnerID=40&md5=26067958814dfff6ae44df32596b65e9","",290,"2016-12-21","Article","10.2478/s11696-006-0041-9","","",60,3,231,236,5
4,"P. Gajdoš, J. Miklovič, A. Krutošíková","Reactions of 5-[3-(trifluoromethyl)phenyl]furan-2-carbaldehyde",2006,"Khimiya Geterotsiklicheskikh Soedinenii","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745835081&partnerID=40&md5=b5f83593f670e4f70649ed2617e7b4fc","",291,"2016-12-21","Article","","","",0,6,825,831,4
7,"M. Valach, M. Navrátil, V. Horváthová, J. Zigová, E. Šturdík, E. Hrabárová, P. Gemeiner","Efficiency of a fixed-bed and a gas-lift three-column reactor for continuous production of ethanol by pectate- and alginate-immobilized Saccharomyces cerevisiae cells",2006,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745037447&doi=10.2478%2fs11696-006-0028-6&partnerID=40&md5=e49689e5bef4da9b32aa2722a54e4a0d","",292,"2016-12-21","Article","10.2478/s11696-006-0028-6","","",60,2,154,159,7
6,"P. Gajdos, J. Miklovic, A. Krutosikova","Reactions of 5-[3-(trifluoromethyl)-phenyl]furan-2-carbaldehyde",2006,"Chemistry of Heterocyclic Compounds","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748989792&doi=10.1007%2fs10593-006-0151-x&partnerID=40&md5=f651e74d81763178abe90fcff73c4c9c","",293,"2016-12-21","Article","10.1007/s10593-006-0151-x","","",42,6,719,725,6
0,"I. Kortišová, P. Foltínová, M. Halgaš","Furan-containing thiacyanine analogs and their antimicrobial activity",2006,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646734041&partnerID=40&md5=05ae51709642c3f0844875b7afe1f5da","",294,"2016-12-21","Article","","","",60,1,52,55,0
18,"O. Atakol, R. Boča, I. Ercan, F. Ercan, H. Fuess, W. Haase, R. Herchel","Magnetic properties of trinuclear Ni-M-Ni complexes, M = Mn, Co and Ni",2006,"Chemical Physics Letters","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646473080&doi=10.1016%2fj.cplett.2006.03.067&partnerID=40&md5=16471719d390ce0bf0f98b68f4e5a40d","",295,"2016-12-21","Article","10.1016/j.cplett.2006.03.067","","",423,1,192,196,18
3,"M. Horník, M. Pipíška, L. Vrtoch, J. Augustín, J. Lesný","Biosorption of radiocobalt by lichen Hypogymnia physodes",2006,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646264330&partnerID=40&md5=052108fa34e37876459383c7be83dd22","",296,"2016-12-21","Conference Paper","","","",34,1,25,28,3
1,"L. Závodská, J. Lesný, P. Szakál, R. Schmidt","Basic characterisation and radiometric strontium sorption study of lignite from south-west Slovakia",2006,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646264827&partnerID=40&md5=7f28160a6c478ebb487664b95bbdc0fd","",297,"2016-12-21","Conference Paper","","","",34,1,109,112,1
0,"M. Pipíška, L. Závodská, M. Horník, J. Augustín, J. Lesný, P. Szakál, R. Schmidt","Behaviour of radiostrontium in environment",2006,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646249658&partnerID=40&md5=097333769354641fbcf9a69ac41b531d","",298,"2016-12-21","Conference Paper","","","",34,1,69,72,0
33,"A. Jedinák, T. Maliar, D. Grančai, M. Nagy","Inhibition activities of natural products on serine proteases",2006,"Phytotherapy Research","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645461862&doi=10.1002%2fptr.1836&partnerID=40&md5=ccebb1885d3042bfab4c3e669199f3a0","",299,"2016-12-21","Article","10.1002/ptr.1836","","",20,3,214,217,33
6,"M. Pipíška, M. Kočiová, M. Horník, J. Augustín, J. Lesný","Influence of time, temperature, pH and inhibitors on bioaccumulation of radiocaesium -137Cs by lichen Hypogymnia physodes",2005,"Nukleonika","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645972602&partnerID=40&md5=992e1c7671bd180a0a6720fb9512c95a","",300,"2016-12-21","Conference Paper","","","",50,0,0,0,6
7,"M. Pipíška, M. Horník, M. Kočiová, J. Augustín, J. Lesný","Radiostrontium uptake by lichen Hypogymnia physodes",2005,"Nukleonika","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646016575&partnerID=40&md5=9a7fe06986d921f0e90abbbc5124d4de","",301,"2016-12-21","Conference Paper","","","",50,0,0,0,7
9,"M. Horník, M. Pipíška, L. Vrtoch, J. Augustín, J. Lesný","Bioaccumulation of137Cs and60Co by Helianthus annuus",2005,"Nukleonika","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646008862&partnerID=40&md5=8abd4318245e38140532e4ee92b8ead5","",302,"2016-12-21","Conference Paper","","","",50,0,0,0,9
6,"R. Gašparová, M. Lácová, A. Krutošíková","Reactions of substituted furo[3,2-b]pyrrole-5-carbohydrazides under classical and microwave conditions",2005,"Collection of Czechoslovak Chemical Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644695260&doi=10.1135%2fcccc20052101&partnerID=40&md5=7ad509030c161f1cbf726a98b16cd464","",303,"2016-12-21","Article","10.1135/cccc20052101","","",70,12,2101,2111,6
23,"Š. Janeček","Amylolytic families of glycoside hydrolases: Focus on the family GH-57",2005,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748670795&partnerID=40&md5=79c5698bc17f38692a6698b4c5898371","",304,"2016-12-21","Conference Paper","","","",60,0,177,184,23
0,"I. Vajcziková, E. Sláviková, E. Breierová, J. Omelková","The yeast contaminants isolated from spoiled soft drinks",2005,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31444438536&partnerID=40&md5=30f1ebc2b9fd20170a05d1c25f5cd063","",305,"2016-12-21","Conference Paper","","","",99,14,0,0,0
41,"L. Rackova, S. Firakova, D. Kostalova, M. Stefek, E. Sturdik, M. Majekova","Oxidation of liposomal membrane suppressed by flavonoids: Quantitative structure-activity relationship",2005,"Bioorganic and Medicinal Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27544497542&doi=10.1016%2fj.bmc.2005.07.047&partnerID=40&md5=98732ba675f5434e3ddea1c80f2343e5","",306,"2016-12-21","Article","10.1016/j.bmc.2005.07.047","","",13,23,6477,6484,41
8,"M. Kočiová, M. Pipíška, M. Horník, J. Augustín","Bioaccumulation of radiocesium by lichen Hypogymnia physodes",2005,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31544446080&partnerID=40&md5=916f1587e1595850978d32d43e19b09d","",307,"2016-12-21","Article","","","",60,6,655,660,8
7,"R. Gašparová, D. Zbojek, M. Lácová, K. Král'ová, A. Gatial, B. Horváth, A. Krutošíková","Reactions of substituted furo[3,2-b]pyrrole-5-carboxhydrazides and their biological activity",2005,"Central European Journal of Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645315768&doi=10.2478%2fBF02475192&partnerID=40&md5=f5c0cf685e23828cd197c6a3e568525c","",308,"2016-12-21","Article","10.2478/BF02475192","","",3,4,622,646,7
5,"M. Smyk, S.-I. Kinuwaki, R. Ďurikovič, K. Myszkowski","Temporally coherent irradiance caching for high quality animation rendering",2005,"Computer Graphics Forum","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745305702&doi=10.1111%2fj.1467-8659.2005.00865.x&partnerID=40&md5=963b5d2d3ff7e817b703758855255b4c","",309,"2016-12-21","Article","10.1111/j.1467-8659.2005.00865.x","","",24,3,401,412,5
30,"P. Baran, M. Boča, R. Boča, A. Krutošíková, J. Miklovič, J. Pelikán, J. Titiš","Structural characterization, spectral and magnetic properties of isothiocyanate nickel(II) complexes with furopyridine derivatives",2005,"Polyhedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23944452375&doi=10.1016%2fj.poly.2005.03.103&partnerID=40&md5=1ef9a31955265fd3ec9f6c2776f9f188","",310,"2016-12-21","Article","10.1016/j.poly.2005.03.103","","",24,12,1510,1516,30
31,"R. Gašparová, M. Lácová","Reactions of 3-for mylchromone with active methylene and methyl compounds and some subsequent reactions of the resulting condensation products",2005,"Molecules","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644808588&doi=10.3390%2f10080937&partnerID=40&md5=1ff26d4cb63ff8c450cd3327b3accdf7","",311,"2016-12-21","Review","10.3390/10080937","","",10,8,937,960,31
0,"M. Kokindová, J. Kraic","Genetic variation of Triticum turgidum accessions characterized by DNA markers",2005,"Biologia - Section Botany","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26244444793&partnerID=40&md5=794987b8988f4971ccb7feb3ff7c85bb","",312,"2016-12-21","Article","","","",60,4,451,456,0
95,"S.C. Mojumdar, J. Miklovič, A. Krutošíková, D. Valigura, J.M. Stewart","Furopyridines and furopyridine-Ni(II) complexes : SSynthesis, thermal and spectral characterization",2005,"Journal of Thermal Analysis and Calorimetry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22044442960&doi=10.1007%2fs10973-005-6999-7&partnerID=40&md5=824df43e41dfdaf584258f81e4168668","",313,"2016-12-21","Article","10.1007/s10973-005-6999-7","","",81,1,211,215,95
4,"P. Gajdoš, S. Pavlíková, F. Bureš, A. Krutošíková","2-[3-(Trifluoromethyl)phenyl]furo[3,2-b]pyrroles: Synthesis and reactions",2005,"Central European Journal of Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27444441026&partnerID=40&md5=49d45aea9455a9d5e8faf2e4fd5649d4","",314,"2016-12-21","Article","","","",3,2,311,325,4
